INFO 2025-07-30 06:49:20,964 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:49:20,975 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:49:32,057 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:49:32,072 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:49:51,878 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:49:51,893 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:50:03,438 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:50:03,452 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:50:48,586 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:50:48,600 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:50:54,629 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:50:54,644 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:52:04,779 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:52:04,791 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 1167
INFO 2025-07-30 06:52:07,192 basehttp 85370 6196129792 "OPTIONS /api/v1/projects/NaN/ HTTP/1.1" 200 0
INFO 2025-07-30 06:52:07,192 basehttp 85370 6212956160 "OPTIONS /api/v1/projects/NaN/ HTTP/1.1" 200 0
WARNING 2025-07-30 06:52:07,218 log 85370 6196129792 Not Found: /api/v1/projects/NaN/
WARNING 2025-07-30 06:52:07,218 basehttp 85370 6196129792 "GET /api/v1/projects/NaN/ HTTP/1.1" 404 22458
WARNING 2025-07-30 06:52:07,229 log 85370 6212956160 Not Found: /api/v1/projects/NaN/
WARNING 2025-07-30 06:52:07,229 basehttp 85370 6212956160 "GET /api/v1/projects/NaN/ HTTP/1.1" 404 22456
INFO 2025-07-30 06:52:25,280 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
